flow_cfs,flowurl,governing_location,graphurl,lastupdate,lastupdate_age,name,org,stage_ft,stageurl,stationid,stationurl,status,discharge,height,Latitude,Longitude,ObjectId,x,y
220,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JFET2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/jfet2_hg.png,9/17/2021 11:15:00 PM,1,Big Cypress Creek at Jefferson,NOAA,8.53,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JFET2&output=tabular,NWSJFET2,https://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=jfet2,No Flooding,47.5,47.5,32.74944,-94.49861,280,-94.4986110000751,32.7494440002392
10,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JFFT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/jfft2_hg.png,9/17/2021 11:15:00 PM,1,Little Cypress Creek at Jefferson,NOAA,3.12,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JFFT2&output=tabular,NWSJFFT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=jfft2,No Flooding,35.1,35.1,32.71278,-94.34583,281,-94.3458329997554,32.7127780002288
40,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JKST2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/jkst2_hg.png,9/17/2021 11:00:00 PM,1,Mud Creek at Jacksonville,NOAA,1.94,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JKST2&output=tabular,NWSJKST2,https://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=jkst2,No Flooding,236,236,31.97639,-95.16055,282,-95.1605559997773,31.9763890001754
40,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JNCT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/jnct2_hg.png,9/17/2021 11:30:00 PM,0,Llano River at Junction,NOAA,1.53,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JNCT2&output=tabular,NWSJNCT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=sjt&gage=jnct2,No Flooding,71.2,71.2,30.50417,-99.73417,283,-99.7341669997188,30.5041670001892
0,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JNXT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/jnxt2_hg.png,9/17/2021 11:00:00 PM,1,Devils River at Cauthorn Ranch near Juno,NOAA,4.4,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JNXT2&output=tabular,NWSJNXT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=jnxt2,No Flooding,,,30.07917,-101.1097,284,-101.109722000095,30.0791670002545
10,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JOCT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/joct2_hg.png,9/17/2021 11:00:00 PM,1,Pedernales River at Johnson City,NOAA,10.32,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JOCT2&output=tabular,NWSJOCT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=joct2,No Flooding,21.8,21.8,30.29167,-98.39917,285,-98.3991669997998,30.2916669996891
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JPLT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/jplt2_hg.png,9/17/2021 11:00:00 PM,1,North Texas Lakes at Joe Pool  Lake,NOAA,522,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JPLT2&output=tabular,NWSJPLT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=jplt2,,,,32.64333,-97.00083,286,-97.0008330001494,32.6433330003093
66400,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JSPT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/jspt2_hg.png,9/17/2021 11:15:00 PM,1,Angelina River at Lake Sam Rayburn,NOAA,163.21,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JSPT2&output=tabular,NWSJSPT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=jspt2,,,,31.06075,-94.10603,287,-94.106025000188,31.060749999947
10,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JTBT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/jtbt2_hg.png,9/17/2021 11:00:00 PM,1,Brazos River at Justiceburg,NOAA,5.89,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=JTBT2&output=tabular,NWSJTBT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=lub&gage=jtbt2,No Flooding,0,0,33.03833,-101.1972,288,-101.197221999696,33.0383329997396
40,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KEMT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/kemt2_hg.png,9/17/2021 11:30:00 PM,0,Lampasas River at Kempner,NOAA,1.28,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KEMT2&output=tabular,NWSKEMT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=kemt2,No Flooding,46.6,46.6,31.07917,-98.01639,289,-98.0163890002208,31.0791670001355
0,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KHOT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/khot2_hg.png,9/17/2021 10:45:00 PM,1,Cypress Creek at Hockley,NOAA,145.56,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KHOT2&output=tabular,NWSKHOT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=khot2,No Flooding,28.9,28.9,29.95,-95.80806,290,-95.8080559998793,29.9499999998106
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KIVT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/kivt2_hg.png,9/17/2021 11:30:00 PM,0,Tranquitas Creek at Kingsville,NOAA,1.08,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KIVT2&output=tabular,NWSKIVT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=crp&gage=kivt2,,1.14,1.14,27.52583,-97.86723,291,-97.8672220000695,27.5258330003136
20,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KLGT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/klgt2_hg.png,9/17/2021 10:45:00 PM,1,Rabbit Creek at Kilgore,NOAA,3.83,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KLGT2&output=tabular,NWSKLGT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=klgt2,No Flooding,7.93,7.93,32.38806,-94.90305,292,-94.903055999591,32.3880559997875
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KMST2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/kmst2_hg.png,9/17/2021 12:00:00 PM,12,Lavaca River at Komensky,NOAA,0.12,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KMST2&output=tabular,NWSKMST2,https://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=kmst2,No Flooding,,,29.54083,-97.03778,293,-97.037778000263,29.5408329996654
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KNBT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/knbt2_hg.png,9/17/2021 11:30:00 PM,0,Dove Creek (Concho River Basin) at Knickerbocker,NOAA,2.95,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KNBT2&output=tabular,NWSKNBT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=sjt&gage=knbt2,No Flooding,2.51,2.51,31.27389,-100.6306,294,-100.630556000323,31.2738889997342
10,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KNLT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/knlt2_hg.png,9/17/2021 11:00:00 PM,1,Sandy Creek at Kingsland,NOAA,5.42,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KNLT2&output=tabular,NWSKNLT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=knlt2,No Flooding,0,0,30.5575,-98.47195,295,-98.4719439999663,30.5574999999033
340,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KOUT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/kout2_hg.png,9/17/2021 10:30:00 PM,1,Village Creek at Kountze,NOAA,4.73,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KOUT2&output=tabular,NWSKOUT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=lch&gage=kout2,No Flooding,336,336,30.39778,-94.26334,296,-94.2633329996696,30.3977779998198
20,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KRRT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/krrt2_hg.png,9/17/2021 10:45:00 PM,1,Guadalupe River at Kerrville,NOAA,1.52,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KRRT2&output=tabular,NWSKRRT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=krrt2,No Flooding,33.3,33.3,30.05306,-99.16306,297,-99.1630559997766,30.0530560002058
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KTNT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/ktnt2_hg.png,9/17/2021 10:45:00 PM,1,Sweetwater Creek at Kelton,NOAA,6.28,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KTNT2&output=tabular,NWSKTNT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ama&gage=ktnt2,No Flooding,0.43,0.43,35.47306,-100.1206,298,-100.120556000364,35.4730560001363
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KWHT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/kwht2_hg.png,9/17/2021 11:00:00 PM,1,Hondo Creek at SH 173 near Hondo,NOAA,0.58,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KWHT2&output=tabular,NWSKWHT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=kwht2,No Flooding,0,0,29.37611,-99.11667,299,-99.1166670003013,29.3761109999622
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KYET2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/kyet2_hg.png,9/17/2021 11:30:00 PM,0,Blanco River at Kyle,NOAA,2.98,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=KYET2&output=tabular,NWSKYET2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=kyet2,,3.95,3.95,29.97917,-97.90972,300,-97.9097220004404,29.9791670001197
30,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LACT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lact2_hg.png,9/17/2021 10:45:00 PM,1,Medina River at La Coste,NOAA,6.41,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LACT2&output=tabular,NWSLACT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=lact2,No Flooding,,,29.32389,-98.81277,301,-98.8127779997414,29.323889000262
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LART2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lart2_hg.png,9/13/2021 3:15:00 PM,105,North Texas Lakes at Lake Arlington,NOAA,546.71,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LART2&output=tabular,NWSLART2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=lart2,,,,32.71611,-97.19222,302,-97.1922219999389,32.7161110000077
0,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LBFT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lbft2_hg.png,9/17/2021 11:30:00 PM,0,Little Blanco River at FM32 near Fischer,NOAA,3.61,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LBFT2&output=tabular,NWSLBFT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=lbft2,No Flooding,4.3,4.3,30.02081,-98.33056,303,-98.3305559996454,30.0208060003208
22200,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LBWT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lbwt2_hg.png,9/17/2021 11:30:00 PM,0,Pecan Bayou at Lake Brownwood,NOAA,1424.48,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LBWT2&output=tabular,NWSLBWT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=sjt&gage=lbwt2,No Flooding,,,31.83694,-99.00361,304,-99.0036109998622,31.8369440003106
2360,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LBYT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lbyt2_hg.png,9/17/2021 11:15:00 PM,1,Trinity River at Liberty,NOAA,7.63,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LBYT2&output=tabular,NWSLBYT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=lbyt2,No Flooding,11.46,11.46,30.0575,-94.81805,305,-94.8180559997476,30.0575000002406
30,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LCBT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lcbt2_hg.png,9/17/2021 10:45:00 PM,1,Wolf Creek at Lipscomb,NOAA,5.41,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LCBT2&output=tabular,NWSLCBT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ama&gage=lcbt2,No Flooding,4.52,4.52,36.23861,-100.2753,306,-100.275277999875,36.2386110003263
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LCFT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lcft2_hg.png,9/17/2021 11:00:00 PM,1,Leon Creek at I-10 and Loop 1604,NOAA,1.22,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LCFT2&output=tabular,NWSLCFT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=lcft2,,,,29.59306,-98.59917,307,-98.5991670001712,29.5930560003734
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LCJT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lcjt2_hg.png,9/17/2021 11:15:00 PM,1,North Texas Lakes at Lost Creek Reservoir,NOAA,1009.02,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LCJT2&output=tabular,NWSLCJT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=lcjt2,,,,33.24333,-98.11972,308,-98.1197219998422,33.2433329998487
0,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LCKT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lckt2_hg.png,9/17/2021 11:30:00 PM,0,Lost Creek at Lost Creek Blvd,NOAA,1.74,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LCKT2&output=tabular,NWSLCKT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=lckt2,,1.34,1.34,30.27389,-97.84444,309,-97.8444439997218,30.2738889996624
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LCLT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lclt2_hg.png,9/17/2021 11:00:00 PM,1,North Texas Lakes at Lake Pat Cleburne,NOAA,731.96,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LCLT2&output=tabular,NWSLCLT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=lclt2,,,,32.28889,-97.415,310,-97.4149999997597,32.2888890003126
39300,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LCRT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lcrt2_hg.png,9/17/2021 10:45:00 PM,1,Cherokee Bayou at Lake Cherokee,NOAA,279.66,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LCRT2&output=tabular,NWSLCRT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=lcrt2,No Flooding,,,32.3433,-94.6412,311,-94.6412000003201,32.343300000235
29700,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LCTT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lctt2_hg.png,9/17/2021 11:15:00 PM,1,West Fork San Jacinto River at Lake Conroe,NOAA,199.7,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LCTT2&output=tabular,NWSLCTT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=lctt2,,,,30.35833,-95.56084,312,-95.5608329996312,30.3583330000386
170,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LDOT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/ldot2_hg.png,9/17/2021 11:00:00 PM,1,Rio Grande at Laredo,NOAA,1.23,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LDOT2&output=tabular,NWSLDOT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=crp&gage=ldot2,No Flooding,,,27.50139,-99.50361,313,-99.5036109998924,27.5013890000995
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LECT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lect2_hg.png,9/17/2021 11:15:00 PM,1,Leon Creek at Loop 410 near Leon Valley,NOAA,4.57,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LECT2&output=tabular,NWSLECT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=lect2,,,,29.44778,-98.63361,314,-98.6336109998039,29.4477779997882
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LEWT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lewt2_hg.png,9/17/2021 11:15:00 PM,1,North Texas Lakes at Lake Lewisville,NOAA,521.57,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LEWT2&output=tabular,NWSLEWT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=lewt2,,,,33.06917,-96.96416,315,-96.9641669996951,33.0691670001101
43000,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LFKT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lfkt2_hg.png,9/17/2021 10:30:00 PM,1,Lake Fork Creek at Lake Fork,NOAA,401.51,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LFKT2&output=tabular,NWSLFKT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=shv&gage=lfkt2,,,,32.81333,-95.52778,316,-95.5277780002436,32.8133330003146
670,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LGRT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lgrt2_hg.png,9/17/2021 11:00:00 PM,1,Colorado River (TX) at La Grange,NOAA,3.05,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LGRT2&output=tabular,NWSLGRT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=lgrt2,No Flooding,1170,1170,29.91222,-96.90361,317,-96.9036109995557,29.9122220001552
34300,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LHPT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lhpt2_hg.png,9/17/2021 10:30:00 PM,1,Brazos River at Lake Alan Henry,NOAA,2218.7,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LHPT2&output=tabular,NWSLHPT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=lub&gage=lhpt2,,,,33.06278,-101.0472,318,-101.047221999866,33.0627779997189
10,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LIVT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/livt2_hg.png,9/17/2021 10:30:00 PM,1,Long King Creek at Livingston,NOAA,3.03,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LIVT2&output=tabular,NWSLIVT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=hgx&gage=livt2,No Flooding,721,721,30.71611,-94.95861,319,-94.9586110003903,30.716111000329
37100,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LKCT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lkct2_hg.png,9/17/2021 11:30:00 PM,0,West Central Texas Lakes at Lake Coleman,NOAA,1717.11,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LKCT2&output=tabular,NWSLKCT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=sjt&gage=lkct2,No Flooding,,,32.03,-99.465,320,-99.4650000004226,32.0300000002952
0,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LKPT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lkpt2_hg.png,9/17/2021 11:15:00 PM,1,Lake Creek at Lake Creek Parkway near Cedar Park 5SE,NOAA,2.32,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LKPT2&output=tabular,NWSLKPT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=lkpt2,,2.34,2.34,30.46556,-97.78778,321,-97.7877780003083,30.4655560001337
0,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LKST2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/lkst2_hg.png,9/17/2021 11:15:00 PM,1,Leon Creek at San Antonio I-35 South,NOAA,1.93,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LKST2&output=tabular,NWSLKST2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=lkst2,No Flooding,2.01,2.01,29.32972,-98.58389,322,-98.5838889999946,29.3297219998573
40,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LLAT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/llat2_hg.png,9/17/2021 11:00:00 PM,1,Llano River at Llano,NOAA,2.05,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LLAT2&output=tabular,NWSLLAT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=llat2,No Flooding,65.1,65.1,30.75111,-98.66944,323,-98.6694439996818,30.7511109997212
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LLET2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/llet2_hg.png,9/17/2021 10:30:00 PM,1,North Texas Lakes at Lake Leon,NOAA,1373.91,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LLET2&output=tabular,NWSLLET2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=llet2,,,,32.36361,-98.67528,324,-98.6752779995984,32.363611000012
140,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LLGT2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/llgt2_hg.png,9/17/2021 10:45:00 PM,1,San Marcos River at Luling,NOAA,4.31,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LLGT2&output=tabular,NWSLLGT2,https://water.weather.gov/ahps2/hydrograph.php?wfo=ewx&gage=llgt2,No Flooding,220,220,29.66611,-97.65056,325,-97.6505559999996,29.666111000149
,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LLST2&output=tabular,"TX, USA",https://water.weather.gov/resources/hydrographs/llst2_hg.png,9/17/2021 11:30:00 PM,0,North Texas Lakes at Lake Limestone,NOAA,362.18,https://water.weather.gov/ahps2/hydrograph_to_xml.php?gage=LLST2&output=tabular,NWSLLST2,https://water.weather.gov/ahps2/hydrograph.php?wfo=fwd&gage=llst2,,,,31.325,-96.31889,326,-96.3188890004147,31.3249999999839
